invoice_id,branch,city,customer_type,gender,category,cogs,sale,date,time,payment_method,review,gross_margin,month,day_of_week,hour
838-02-1821,C,Houston,Member,Female,Home and lifestyle,25.46,26.733,2019-02-22,12:10:00,Credit card,5.2,1.2729999999999997,February,Friday,12
887-42-0517,C,Houston,Normal,Female,Sports and travel,581.98,611.079,2019-01-10,10:31:00,Credit card,6.6,29.098999999999933,January,Thursday,10
457-12-0244,C,Houston,Member,Female,Sports and travel,211.32,221.886,2019-03-14,13:49:00,Ewallet,6.5,10.566000000000003,March,Thursday,13
226-34-0034,B,Chicago,Normal,Female,Electronic accessories,55.12,57.876,2019-01-10,11:10:00,Ewallet,9.0,2.7560000000000002,January,Thursday,11
321-49-7382,B,Chicago,Member,Male,Sports and travel,88.31,92.7255,2019-02-15,17:38:00,Credit card,5.2,4.415499999999994,February,Friday,17
397-25-8725,A,Nueva York,Member,Female,Health and beauty,356.58,374.409,2019-01-13,17:54:00,Credit card,6.8,17.829000000000008,January,Sunday,17
431-66-2305,B,Chicago,Normal,Female,Electronic accessories,794.25,833.9625,2019-02-15,20:51:00,Credit card,7.6,39.71249999999998,February,Friday,20
825-94-5922,B,Chicago,Normal,Male,Sports and travel,50.62,53.151,2019-03-02,19:26:00,Ewallet,7.2,2.531000000000006,March,Saturday,19
641-62-7288,B,Chicago,Normal,Male,Home and lifestyle,599.52,629.496,2019-03-24,13:33:00,Ewallet,7.1,29.976,March,Sunday,13
756-93-1854,C,Houston,Member,Female,Fashion accessories,166.7,175.035,2019-02-02,14:05:00,Credit card,9.5,8.335000000000008,February,Saturday,14
243-55-8457,A,Nueva York,Normal,Female,Food and beverages,744.4,781.62,2019-02-27,11:40:00,Ewallet,5.1,37.22000000000003,February,Wednesday,11
458-10-8612,C,Houston,Normal,Male,Health and beauty,448.56,470.988,2019-01-20,12:27:00,Ewallet,7.6,22.427999999999997,January,Sunday,12
501-61-1753,B,Chicago,Normal,Female,Home and lifestyle,378.9,397.845,2019-01-03,20:24:00,Ewallet,9.8,18.94500000000005,January,Thursday,20
235-06-8510,C,Houston,Member,Male,Home and lifestyle,257.16,270.018,2019-01-24,20:59:00,Ewallet,5.1,12.857999999999947,January,Thursday,20
433-08-7822,C,Houston,Normal,Female,Health and beauty,552.23,579.8415,2019-01-05,19:48:00,Ewallet,7.5,27.611499999999978,January,Saturday,19
361-85-2571,A,Nueva York,Normal,Female,Sports and travel,447.4,469.77,2019-03-30,10:18:00,Cash,7.4,22.370000000000005,March,Saturday,10
131-70-8179,A,Nueva York,Member,Female,Health and beauty,276.27,290.0835,2019-02-17,16:27:00,Cash,4.2,13.813500000000033,February,Sunday,16
500-02-2261,C,Houston,Normal,Female,Food and beverages,343.74,360.927,2019-03-21,17:04:00,Ewallet,5.9,17.187000000000012,March,Thursday,17
720-72-2436,A,Nueva York,Normal,Male,Food and beverages,266.08,279.384,2019-03-02,18:14:00,Ewallet,6.9,13.30400000000003,March,Saturday,18
702-83-5291,C,Houston,Member,Male,Fashion accessories,898.38,943.299,2019-03-27,10:43:00,Cash,6.6,44.91899999999998,March,Wednesday,10
809-69-9497,A,Nueva York,Normal,Female,Home and lifestyle,456.8,479.64,2019-01-19,19:30:00,Ewallet,5.7,22.839999999999975,January,Saturday,19
449-16-6770,A,Nueva York,Normal,Male,Health and beauty,253.95,266.6475,2019-02-19,14:53:00,Credit card,5.3,12.697499999999991,February,Tuesday,14
333-23-2632,A,Nueva York,Member,Male,Health and beauty,70.56,74.088,2019-03-28,20:14:00,Cash,4.2,3.5279999999999916,March,Thursday,20
489-82-1237,A,Nueva York,Normal,Female,Electronic accessories,657.16,690.018,2019-01-05,11:51:00,Credit card,7.3,32.85800000000006,January,Saturday,11
859-97-6048,C,Houston,Member,Male,Electronic accessories,168.5,176.925,2019-03-26,14:13:00,Credit card,5.3,8.425000000000011,March,Tuesday,14
676-10-2200,B,Chicago,Member,Male,Fashion accessories,53.78,56.469,2019-02-03,20:13:00,Ewallet,4.7,2.689,February,Sunday,20
373-88-1424,C,Houston,Member,Male,Home and lifestyle,179.05,188.0025,2019-02-06,18:44:00,Ewallet,7.9,8.952499999999986,February,Wednesday,18
365-16-4334,B,Chicago,Normal,Female,Food and beverages,211.44,222.012,2019-02-24,14:26:00,Ewallet,8.9,10.572000000000003,February,Sunday,14
503-21-4385,B,Chicago,Member,Male,Health and beauty,119.73,125.7165,2019-02-21,12:40:00,Ewallet,9.3,5.986499999999992,February,Thursday,12
305-89-2768,B,Chicago,Member,Female,Home and lifestyle,65.7,68.985,2019-01-09,18:43:00,Ewallet,4.7,3.2849999999999966,January,Wednesday,18
574-80-1489,B,Chicago,Member,Female,Food and beverages,251.4,263.97,2019-02-25,13:22:00,Ewallet,8.7,12.570000000000022,February,Monday,13
784-08-0310,C,Houston,Member,Female,Food and beverages,84.16,88.368,2019-01-13,13:58:00,Cash,7.6,4.207999999999998,January,Sunday,13
200-40-6154,B,Chicago,Member,Male,Home and lifestyle,395.46,415.233,2019-02-09,11:45:00,Cash,5.7,19.773000000000025,February,Saturday,11
846-10-0341,A,Nueva York,Normal,Female,Fashion accessories,297.99,312.8895,2019-01-06,11:51:00,Cash,6.8,14.899499999999989,January,Sunday,11
577-34-7579,C,Houston,Member,Male,Food and beverages,454.41,477.1305,2019-01-10,17:16:00,Cash,5.4,22.72049999999996,January,Thursday,17
430-02-3888,B,Chicago,Normal,Male,Electronic accessories,276.12,289.926,2019-02-07,15:55:00,Cash,7.1,13.805999999999983,February,Thursday,15
867-47-1948,C,Houston,Normal,Female,Home and lifestyle,158.0,165.9,2019-01-09,12:07:00,Cash,7.8,7.900000000000006,January,Wednesday,12
384-59-6655,A,Nueva York,Member,Female,Food and beverages,887.94,932.337,2019-02-19,15:07:00,Cash,8.4,44.396999999999935,February,Tuesday,15
256-58-3609,C,Houston,Member,Male,Fashion accessories,91.98,96.579,2019-03-18,15:29:00,Cash,9.8,4.5989999999999895,March,Monday,15
324-92-3863,A,Nueva York,Member,Male,Electronic accessories,41.78,43.869,2019-02-05,18:45:00,Cash,9.8,2.0889999999999986,February,Tuesday,18
593-08-5916,A,Nueva York,Normal,Female,Fashion accessories,15.5,16.275,2019-03-19,15:23:00,Credit card,7.4,0.7749999999999986,March,Tuesday,15
364-34-2972,C,Houston,Member,Male,Electronic accessories,290.46,304.983,2019-03-30,20:37:00,Cash,6.7,14.523000000000025,March,Saturday,20
794-42-3736,B,Chicago,Normal,Male,Food and beverages,66.66,69.993,2019-01-26,14:41:00,Credit card,6.4,3.3329999999999984,January,Saturday,14
172-42-8274,B,Chicago,Normal,Female,Electronic accessories,76.54,80.367,2019-03-02,18:18:00,Credit card,5.8,3.826999999999998,March,Saturday,18
558-60-5016,A,Nueva York,Normal,Female,Home and lifestyle,299.7,314.685,2019-03-04,15:27:00,Ewallet,7.2,14.985000000000014,March,Monday,15
195-06-0432,A,Nueva York,Member,Male,Home and lifestyle,243.03,255.1815,2019-01-13,12:55:00,Credit card,9.3,12.151499999999999,January,Sunday,12
605-03-2706,A,Nueva York,Normal,Female,Health and beauty,47.4,49.77,2019-03-25,18:02:00,Cash,9.5,2.3700000000000045,March,Monday,18
214-30-2776,B,Chicago,Member,Female,Electronic accessories,172.45,181.0725,2019-03-11,19:44:00,Credit card,9.0,8.622500000000002,March,Monday,19
746-04-1077,B,Chicago,Member,Female,Food and beverages,846.3,888.615,2019-01-01,11:36:00,Credit card,9.0,42.315000000000055,January,Tuesday,11
448-34-8700,B,Chicago,Member,Male,Home and lifestyle,258.37,271.2885,2019-02-10,13:51:00,Ewallet,6.7,12.918499999999995,February,Sunday,13
452-04-8808,B,Chicago,Normal,Male,Electronic accessories,609.56,640.038,2019-01-26,15:17:00,Cash,5.5,30.478000000000065,January,Saturday,15
531-56-4728,A,Nueva York,Normal,Male,Home and lifestyle,240.24,252.252,2019-02-11,15:29:00,Cash,5.4,12.012,February,Monday,15
744-82-9138,C,Houston,Normal,Male,Fashion accessories,172.26,180.873,2019-02-07,17:59:00,Cash,8.2,8.613,February,Thursday,17
883-69-1285,B,Chicago,Member,Male,Fashion accessories,99.84,104.832,2019-03-06,11:55:00,Credit card,7.0,4.99199999999999,March,Wednesday,11
221-25-5073,A,Nueva York,Normal,Female,Food and beverages,298.64,313.572,2019-03-04,10:39:00,Cash,8.5,14.932000000000016,March,Monday,10
518-71-6847,B,Chicago,Member,Male,Food and beverages,159.6,167.58,2019-02-26,15:10:00,Ewallet,4.9,7.980000000000018,February,Tuesday,15
156-20-0370,B,Chicago,Normal,Female,Electronic accessories,25.45,26.7225,2019-03-10,18:10:00,Credit card,5.1,1.2725000000000009,March,Sunday,18
151-33-7434,B,Chicago,Normal,Female,Food and beverages,67.77,71.1585,2019-02-04,20:43:00,Credit card,6.5,3.3885000000000076,February,Monday,20
728-47-9078,C,Houston,Member,Male,Food and beverages,238.36,250.278,2019-01-19,12:46:00,Cash,9.8,11.917999999999978,January,Saturday,12
809-46-1866,A,Nueva York,Normal,Male,Health and beauty,232.6,244.23,2019-01-23,17:44:00,Cash,8.4,11.629999999999995,January,Wednesday,17
139-32-4183,A,Nueva York,Member,Female,Sports and travel,877.32,921.186,2019-03-14,14:19:00,Ewallet,7.4,43.865999999999985,March,Thursday,14
148-41-7930,C,Houston,Normal,Male,Health and beauty,699.72,734.706,2019-01-23,10:33:00,Cash,6.1,34.98599999999999,January,Wednesday,10
189-40-5216,C,Houston,Normal,Male,Electronic accessories,674.59,708.3195,2019-01-09,11:40:00,Cash,6.0,33.729499999999916,January,Wednesday,11
374-38-5555,B,Chicago,Normal,Female,Fashion accessories,318.55,334.4775,2019-02-07,19:30:00,Ewallet,8.5,15.927500000000009,February,Thursday,19
764-44-8999,B,Chicago,Normal,Female,Health and beauty,29.52,30.996,2019-02-18,14:42:00,Ewallet,4.3,1.475999999999999,February,Monday,14
552-44-5977,B,Chicago,Member,Male,Health and beauty,496.0,520.8,2019-01-03,19:08:00,Credit card,6.2,24.799999999999955,January,Thursday,19
267-62-7380,C,Houston,Member,Male,Electronic accessories,823.4,864.57,2019-03-29,19:12:00,Ewallet,4.3,41.17000000000007,March,Friday,19
430-53-4718,B,Chicago,Member,Male,Health and beauty,602.96,633.108,2019-01-28,15:46:00,Credit card,8.4,30.14799999999991,January,Monday,15
886-18-2897,A,Nueva York,Normal,Female,Food and beverages,282.8,296.94,2019-03-22,19:06:00,Credit card,4.5,14.139999999999986,March,Friday,19
602-16-6955,B,Chicago,Normal,Female,Sports and travel,766.0,804.3,2019-01-24,18:10:00,Ewallet,6.0,38.299999999999955,January,Thursday,18
745-74-0715,A,Nueva York,Normal,Male,Electronic accessories,116.06,121.863,2019-03-10,20:46:00,Ewallet,8.8,5.802999999999997,March,Sunday,20
690-01-6631,B,Chicago,Normal,Male,Fashion accessories,174.9,183.645,2019-02-22,18:35:00,Ewallet,6.6,8.745000000000005,February,Friday,18
652-49-6720,C,Houston,Member,Female,Electronic accessories,60.95,63.9975,2019-02-18,11:40:00,Ewallet,5.9,3.0474999999999994,February,Monday,11
233-67-5758,C,Houston,Normal,Male,Health and beauty,40.35,42.3675,2019-01-29,13:46:00,Ewallet,6.2,2.0174999999999983,January,Tuesday,13
303-96-2227,B,Chicago,Normal,Female,Home and lifestyle,973.8,1022.49,2019-03-02,17:16:00,Ewallet,4.4,48.690000000000055,March,Saturday,17
727-02-1313,A,Nueva York,Member,Male,Food and beverages,31.84,33.432,2019-02-09,13:22:00,Cash,7.7,1.5920000000000023,February,Saturday,13
347-56-2442,A,Nueva York,Normal,Male,Home and lifestyle,65.82,69.111,2019-02-22,15:33:00,Cash,4.1,3.291000000000011,February,Friday,15
849-09-3807,A,Nueva York,Member,Female,Fashion accessories,618.38,649.299,2019-02-18,13:28:00,Cash,6.6,30.918999999999983,February,Monday,13
